chinese,,"""Why is your husband putting flowers in his mouth? It's because he's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Chinese</span>. It's just something they do over there, you explain. Tea is flower water, this isn't that weird. Chinese people just thought of doing it first.""","""<i class=""""radical-chinese""""></i>""",1438,level10 radical
dynamite,丙,"""Doesn't this radical look like one of those old-fashioned <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dynamite</span> plunger things that gets pushed to set the fuse? That makes this dynamite!""",,1439,level10 radical
fault,失,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fault</span>.""",,1440,level10 radical
geoduck,頁,"""This radical consists of a shellfish with a leaf on it. What is it? The mysterious <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">geoduck</span>. It's a very distinct clam-like creature. If you don't know what a geoduck is, look it up. It's quite bizarre. It has a long, leaf-shaped protrusion coming out of its shell body.""",,1441,level10 radical
kiss,各,"""When you combine winter and mouth you get... winter mouth! Or at least a mouth that tastes like winter because it's coming in for a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">kiss</span>. Before you go kissing people you eat mints, right? It's common courtesy so you don't give them a mouth full of bad breath. So when you think of a winter mouth, think of a nice, minty kiss!""",,1442,level10 radical
landslide,辰,"""If you kick a cliff you'll start a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">landslide</span>! Oh no!""",,1443,level10 radical
music,曲,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">music</span>.""",,1444,level10 radical
sell,売,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sell</span>.""",,1445,level10 radical
sick,疒,"""This is the canopy radical with ice running down the back. If you hang out in a cold canopy like this you'll definitely get <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sick</span>. Imagine being sick and alone inside a cold canopy. Brrrr, oh no... ACHOO!""",,1446,level10 radical
stairs,乃,"""See the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">stairs</span> shape on the right side? Also note it's being held up by a pillar or beam or something, to make sure the stairs don't just collapse as you walk up them.""",,1447,level10 radical
tombstone,圣,"""There is a stool sticking out of the dirt. You walk up and realize it has writing on it. It's actually a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tombstone</span>. You can sit on it and remember the people who are below the dirt now.""",,1448,level10 radical
turkey,隹,"""This looks kind of like the top of the bird radical, but not quite. It's kind of a dumb-looking bird radical top. What's a dumb bird, so dumb that it would look into the sky to drown itself with its mouth open? A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">turkey</span>.""",,1449,level10 radical
bear,,"""This looks like the letter """"B"""" which stands for <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bear</span>. B for Bear! The letter B also looks a bit like a bear, if you think about it.""","""<i class=""""radical-bear""""></i>""",1609,level11 radical
blackjack,,"""You have the radical twenty and the kanji one. Put those together and you get 21. What's another name for 21? That's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">blackjack</span>.""","""<i class=""""radical-blackjack""""></i>""",1610,level11 radical
drunkard,戈,"""This is a ceremony radical with a slide radical. Why would someone be sliding on the floor at a ceremony? If they're a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">drunkard</span>, that's why! People love to drink at ceremonies. And there's always at least one drunkard who takes it too far and slides across the floor doing the worm.""",,1611,level11 radical
escalator,及,"""Do you remember stairs (<span lang=""""ja"""">乃</span>)? This radical is a lot like that, but it has extra bits and pieces. It's still stairs... but it's more complicated. And faster! That's why it's an <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">escalator</span> instead!""",,1612,level11 radical
few,少,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">few</span>.""",,1613,level11 radical
humble,申,"""This radical is the same as the kanji you learned earlier, but the meaning is a little different. It's not just for saying things humbly, it's for being <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">humble</span> in general. When you see this radical, think about being humble.""",,1614,level11 radical
older brother,兄,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">older brother</span>.""",,1615,level11 radical
orders,令,"""The """"Hat-Ground"""" stamp is on this envelope. That can only mean one thing: <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Orders</span> from HQ. Imagine this stamp on some orders for you—read the orders out loud to help yourself remember that this hat-ground stamp means """"orders"""" and nothing else.""",,1616,level11 radical
root,艮,"""If the sun is out and you kick the ground, you'll hit a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">root</span>. Roots try to come up when the sun is bright. But if you kick too hard, the root will trip you, so watch out!""",,1617,level11 radical
simple,単,"""There's some stuff growing out of this rice paddy and there is a cross guarding over it. This rice paddy is owned by a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">simple</span> family that lives the simple life. They grow their rice, pray to their god, and everything is nice and simple. Ahh, I'm jealous.""",,1618,level11 radical
skin,皮,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">skin</span>.""",,1619,level11 radical
sound,音,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sound</span>.""",,1620,level11 radical
trash,,"""There's a lid on top of something you're trying to keep private. It's your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">trash</span>. You wouldn't want people going through your private trash, which is why we put lids on our trash cans. It's also illegal to look through someone's trash, so make sure you never do that.""","""<i class=""""radical-boob""""></i>""",1621,level11 radical
asia,亜,"""This radical looks like a helicopter on the ground. Or a TIE fighter from above (going to the side). Either way, it's okay because you know where both helicopters and TIE fighters are made: <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Asia</span>! Most aircraft are made in Asia these days, ya know?""",,1794,level12 radical
beforehand,予,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">beforehand</span>.""",,1795,level12 radical
business,業,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">business</span>.""",,1796,level12 radical
crab,其,"""This looks like the shellfish radical but it's spikier and crazier. Which shelled creature has spikes and pincers? The mighty <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">crab</span>!""",,1797,level12 radical
early,早,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">early</span>.""",,1798,level12 radical
excuse,免,"""This radical consists of some legs carrying the sun out of prison. Those legs are yours. When the police stop you, though, what's your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">excuse</span>? Come up with one and say it out loud, starting with, """"My excuse is...""""""",,1799,level12 radical
fix,直,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fix</span>.""",,1800,level12 radical
jackhammer,示,"""Do you see the handles on the top and the barb on the bottom? It's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">jackhammer</span>. How can you tell? The two diagonal lines on the side show the motion of the jackhammer going up and down really fast, doing what jackhammers do. BBBHHRZHHHHRHHRZHZHHZH JUJUJUJUJU.""",,1801,level12 radical
request,求,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">request</span>.""",,1802,level12 radical
someone,者,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">someone</span>.""",,1803,level12 radical
tofu,,"""See the T and F that make up this radical? Those letters stand for <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tofu</span>, our favorite fermented bean blocks.""","""<i class=""""radical-tofu""""></i>""",1804,level12 radical
together,共,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">together</span>.""",,1805,level12 radical
yoga,廴,"""This looks like someone taking really huge steps and stretching themselves out. Does that sound like anything you know? It should, because it's what you do in <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">yoga</span>. Stretch out your legs and arms until you look like this radical. Great! You're doing yoga now!""",,1806,level12 radical
younger brother,弟,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">younger brother</span>.""",,1807,level12 radical
body,身,"""This radical is almost the same as the kanji, but it drops the """"some"""" from somebody, making this just a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">body</span>. Like the physical body you're trapped in right now.""",,1981,level13 radical
bookshelf,冊,"""This looks like a bunch of books on a shelf. It's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bookshelf</span>!""",,1982,level13 radical
center,央,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">center</span>.""",,1983,level13 radical
circle,丸,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">circle</span>.""",,1984,level13 radical
creeper,,"""Do you see the little mustache on top of the mouth? It's one of those creepy mustaches... a John Waters sort of deal. That's why this radical is called <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">creeper</span>. (It also bears some resemblance to a certain hissing green thing's head but... well, you remember it how you want.)""","""<i class=""""radical-creeper""""></i>""",1985,level13 radical
east,東,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">east</span>.""",,1986,level13 radical
elephant,象,"""What animal is a sad excuse for a pig? An <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">elephant</span>. Imagine an elephant trying to pretend to be a pig. They're gray, not pink. And they have really long trunks, not little pig sniffers. And they're way, way bigger. Silly elephant.""",,1987,level13 radical
fruit,果,"""Everything's about rice in ancient Japan and China. So the rice paddy that is on the tree isn't rice, of course, it's another kind of food. It's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fruit</span>!""",,1988,level13 radical
good,良,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">good</span>.""",,1989,level13 radical
hundred,百,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">hundred</span>.""",,1990,level13 radical
idea,意,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">idea</span>.""",,1991,level13 radical
original,原,"""There is something white and small stuck in this cliff. It's... it's... so <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">original</span>, you can't name it. You've never seen anything like it. It's the one and only thing of its type. You decide to just name it """"original"""" because you aren't a very original person...""",,1992,level13 radical
products,品,"""Three boxes are stacked up on top of each other. These are <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">products</span> waiting to be shipped out.""",,1993,level13 radical
scarecrow,畐,"""A creeper in a rice paddy? That's just a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">scarecrow</span>!""",,1994,level13 radical
shrimp,尺,"""This radical has a little head and some shrimpy legs sticking out of it. That's because it's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">shrimp</span>!""",,1995,level13 radical
soul,忄,"""There are fins floating off of what's left of a fish. This is the fish's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">soul</span>, left over after you ate its body. Make sure you wave goodbye to the souls of the fish you eat. It's respectful.""",,1996,level13 radical
womb,坴,"""Legs appear between two lumps of dirt. This is the earth's version of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">womb</span>. Imagine a tiny baby growing under the ground and then sprouting out, legs first, into the world. Imagine being inside this dirt womb. It's warm and damp. You feel safe.""",,1997,level13 radical
bar,,"""There are two drunkards here. That makes this radical a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bar</span>. Where else are you gonna drink?""","""<i class=""""radical-bar""""></i>""",2155,level14 radical
genius,才,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">genius</span>.""",,2156,level14 radical
part,分,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">part</span>.""",,2157,level14 radical
pool,勺,"""There's a drop of water trapped in a prison. A prison for us to play in! It's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">pool</span>! The water may not like being in there, but all of us hot people sure do.""",,2158,level14 radical
public,公,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">public</span>.""",,2159,level14 radical
well,井,"""Think of this radical like a map you're looking down on. There are four streets going through this small town. Right in the middle is the most important thing—the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">well</span>. Everyone goes through the four streets to get to the well and get the water they crave.""",,2160,level14 radical
grass,,"""Don't confuse this with triceratops. <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Grass</span> is closer together, and a little bushier, like this. It's also more random and squished down in parts. If you see a bush of lines like this, it's probably going to be grass.""","""<i class=""""radical-grass""""></i>""",2310,level15 radical
height,丈,"""There is a narwhal at the top of this slide. What's it doing? The narwhal is trying to increase its <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">height</span>. Picture a narwhal propping itself up on a slide. It's self-conscious of its height. It's trying to prove to all the other narwhals that it should be allowed to play in their narwhal games, even though it's not the same height as them.""",,2311,level15 radical
man,男,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">man</span>.""",,2312,level15 radical
paragraph,句,"""You're locking the things that come out of your mouth in prison. The prison of paper and rules, that is. These words turn into well-formed <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">paragraph</span>s.""",,2313,level15 radical
past,去,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">past</span>.""",,2314,level15 radical
saw,,"""You're constructing a table. On the table is a drop of blood, which is your blood. This is from cutting yourself on the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">saw</span> that you're using to make the table. Imagine yourself cutting yourself with the saw by accident. Ouch!""","""<i class=""""radical-saw""""></i>""",2315,level15 radical
walk,歩,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">walk</span>.""",,2316,level15 radical
attach,付,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">attach</span>.""",,2450,level16 radical
drum,壴,"""This radical is made up of samurai and beans. Samurai used to put beans in <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">drum</span>s so they could tap and shake them to make noise. Can you imagine shaking and tapping this drum radical?""",,2451,level16 radical
face,面,"""You have a leaf, a mouth, and an eye. Those are all things you'll find on a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">face</span>! Wait, you don't have a leaf growing out of your face? Huh... well just imagine you have a normal human face with a leaf on there somewhere, ya weirdo.""",,2452,level16 radical
valley,谷,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">valley</span>.""",,2453,level16 radical
zombie,,"""This radical has a figure reaching out both hands at you with some dirt on his head. This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">zombie</span>, and he must have just recently dug himself out of the grave by the looks of it.""","""<i class=""""radical-zombie""""></i>""",2454,level16 radical
comfort,楽,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">comfort</span>.""",,2603,level17 radical
criminal,非,"""You think you see some legs behind those bars. Who gets put behind bars? Only <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">criminal</span>s. This criminal is pretty tall, since you only see his legs behind there.""",,2604,level17 radical
festival,祭,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">festival</span>.""",,2605,level17 radical
good luck,吉,"""This is the samurai radical on top of the mouth radical. If you get to hear what a samurai says, you'll have really <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">good luck</span>. Samurai are pretty hard to find nowadays, which is probably why my luck has been so bad...""",,2606,level17 radical
guard,兑,"""This radical is made up of horns and older brother. But those aren't really horns, they're a part of your older brother's new <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">guard</span> uniform. He's a guard now, of a bank or a museum. You don't know which, but you know he stands around a lot in his uniform now.""",,2607,level17 radical
nothing,無,"""There are a bunch of cages boiling. But you look inside the cages and there... there's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">nothing</span>. You boiled whatever was in there down to nothing!""",,2608,level17 radical
poem,苟,"""The flowery paragraph isn't just regular writing. It's flowery, which makes it a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">poem</span>.""",,2609,level17 radical
tiger,虍,"""You lost seven toes on a cliff, but you consider yourself lucky considering you got them taken off by the cliff <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tiger</span> that lives in the area. Imagine a tiger taking your seven toes as you hang off the edge of a cliff if it helps. Exciting! (And also painful!)""",,2610,level17 radical
conflict,争,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">conflict</span>.""",,2783,level18 radical
gambler,尭,"""The <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">gambler</span> holds a cross as he plays blackjack. He stands on his two legs expectantly, hoping he hits the big one. He just put all his money down. If he doesn't win this one the gambler loses everything, including the two legs he's standing on.""",,2784,level18 radical
happiness,幸,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">happiness</span>. Don't get it confused with the spicy radical <span lang=""""ja"""">辛</span>, they're very similar!""",,2785,level18 radical
long ago,昔,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">long ago</span>.""",,2786,level18 radical
mask,曽,"""This looks kind of like a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mask</span>, right? It has horns, it has crazy eyes, and it has a big mouth. Nobody would actually look like this, which is why this is just a mask.""",,2787,level18 radical
noon,午,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">noon</span>.""",,2788,level18 radical
previous,先,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">previous</span>.""",,2789,level18 radical
treasure chest,凶,"""There's a treasure radical inside this box. What holds treasures? A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">treasure chest</span>.""",,2790,level18 radical
become,成,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">become</span>.""",,2951,level19 radical
black hole,复,"""When you shoot your gun at the sun, it becomes winter. The shot you fired sent the sun into a crazy chain reaction, making it implode in on itself and become a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">black hole</span>. Imagine this happening and imagine the shock you'd feel. You shot the sun. You caused this infinite winter (and soon black hole death).""",,2952,level19 radical
director,司,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">director</span>.""",,2953,level19 radical
ego,我,"""There's a drunkard holding out his fingers. He's staring at them. Realizing who he is. He's becoming aware of his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">ego</span>. Now that he's aware of himself, he's probably going to get an inflated ego too. Yuck.""",,2954,level19 radical
feeling,感,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">feeling</span>.""",,2955,level19 radical
reason,由,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">reason</span>.""",,2956,level19 radical
right,右,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">right</span>.""",,2957,level19 radical
explosion,,"""See the energy bursting outward? That's an <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">explosion</span>. Boom!""","""<i class=""""radical-explosion""""></i>""",3100,level20 radical
flood,巛,"""The three lines that make up the river radical are being pulled to one direction. It's a giant force of water going to the left. It's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">flood</span>! RUN!""",,3101,level20 radical
fly,飛,"""This radical is pretty complicated, but not much looks like this radical, so you're in luck. This looks like a giant flying fortress of some kind. See the propellers on the back as it moves to the left? Just imagine something like this flying through the air. That's why this radical is <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fly</span>, because it is flying.""",,3102,level20 radical
mole,至,"""There's trash on some dirt that seems to be... moving? If you lift up that trash you'll find a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mole</span> in the dirt! Moles like to dig around underground and look for stuff to grab (like trash). They're the raccoons of the ground.""",,3103,level20 radical
mona lisa,兼,"""This radical looks like a combination of the brush radical and the beauty kanji (<span lang=""""ja"""">美</span>). So what's something beautiful you can paint with a brush? The most famous is probably the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Mona Lisa</span>.""",,3104,level20 radical
righteousness,義,"""The horns of the king. They are so large and they cause the king to have an ego. This ego gives the king a sense of <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">righteousness</span> that he shouldn't have. Well, I suppose that's what kings do, but those horns are ridiculous.""",,3105,level20 radical
angle,角,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">angle</span>.""",,3253,level21 radical
blade,刃,"""You have a sword that has a drop of something on it. That drop is a drop of blood. Sure, a sword will cut someone to spill some blood, but all you really need is any kind of <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">blade</span> to cut someone. Sword, knife, whatever, as long as it's a blade.""",,3254,level21 radical
half,半,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">half</span>.""",,3255,level21 radical
mohawk,啇,"""You have something old on your head that's standing up. What is this thing? An awesome <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mohawk</span>. You've had it so long it's looking pretty old... but still awesome.""",,3256,level21 radical
next,次,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">next</span>.""",,3257,level21 radical
number,番,"""This radical is the same as the kanji, but """"number in a series"""" is too long. Let's shorten it to <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">number</span>.""",,3258,level21 radical
peace,平,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">peace</span>.""",,3259,level21 radical
simultaneous,斉,"""If you're writing while looking at the moon, you can bet someone else is doing it too. People have a habit of looking at the moon <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">simultaneous</span>ly.""",,3260,level21 radical
ability,能,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">ability</span>.""",,3401,level22 radical
allocate,充,"""You have some legs and you need to put them in the trash. But you'll get caught if you put them in one trash can. Quick, cut them up and <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">allocate</span> them to different trash cans around the city. Then you'll never get caught.""",,3402,level22 radical
bathtub,呂,"""See the dude sitting inside the box? His head is sticking out the top. That's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bathtub</span> he's sitting in.""",,3403,level22 radical
cheap,安,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">cheap</span>.""",,3404,level22 radical
dollar,弗,"""This is a squiggle with two lines through it. Hmmm doesn't that seem familiar? It should, because it's the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dollar</span> symbol: $. Well, close enough. Just look at this and think, ah yes, a totally normal American dollar.""",,3405,level22 radical
football,爰,"""Your friend is on the ground and you step on him with your cleat. There is no friendship here. This is a true sport you're playing. This is <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">football</span> (but I don't care if you think of it as soccer football or American football, just add soccer as a user synonym yah silly Europeans).""",,3406,level22 radical
icicle,丬,"""This ice is in the shape of a stick. It's an <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">icicle</span>!""",,3407,level22 radical
clothes,衣,"""You kick a lid off a box. Inside the box is a bunch of <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">clothes</span>. This radical will be the same as the kanji you'll learn later on, so it's helpful to learn it as clothes even though it doesn't quite look like clothes.""",,3560,level23 radical
demon,鬼,"""This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">demon</span>. Can you see him? He has a crazy face and some tentacles holding something demonic. Try to figure out how to see a demon. But don't see him too good, cause then he'll come out of your computer and eat you.""",,3561,level23 radical
leather,革,"""When I look at this radical, I see the body and (mainly) head of a bull. What are bulls made of? They're made of <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">leather</span>.""",,3562,level23 radical
morning,,"""This is the left side of the kanji <span lang=""""ja"""">朝</span>, so we'll call it <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">morning</span> too.""","""<i class=""""radical-morning""""></i>""",3563,level23 radical
restaurant,亭,"""You see a lid on the street with a drawing of a forehead and a mouth on it. Hmm strange. You pick the lid up and reveal... a secret, underground <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">restaurant</span>! The mouth + forehead combo was secret street restaurant code for, """"There's good eats down in this here restaurant hole!""""""",,3564,level23 radical
road,道,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">road</span>.""",,3565,level23 radical
vines,丩,"""This radical is made up of two <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">vines</span> hanging down and a branch linking them together. Imagine swinging on these Tarzan style. AaaaAA aAA AAAaaaa!""",,3566,level23 radical
accept,受,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">accept</span>.""",,3700,level24 radical
control,制,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">control</span>.""",,3701,level24 radical
dawn,旦,"""The sun is coming up out of the ground, making this radical <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dawn</span>. Of course, don't confuse this with dusk! You can do that by thinking that the sun is an optimistic and bright thing, so it tends to come up, not go down. (Also, Japan is the Land of the Rising Sun. I mean come on!)""",,3702,level24 radical
death star,,"""There is a hat covering the moon and it's holding a knife. Wait, that's no moon. It's a space station! It's the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Death Star</span>! It's pretending to be a moon under that hat. And it's armed! Don't let the Death Star stab your planet to death.""","""<i class=""""radical-death-star""""></i>""",3703,level24 radical
guest,客,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">guest</span>.""",,3704,level24 radical
